busiNo,compNm,Q,A
1248604801,(주)팜크로스,2. 회사의 장기적인 목표나 경영 철학은 무엇인가요?,"회사의 장기적인 목표로는 건강기능 식품소재 원료 개발부터 완제품까지 제조하는 것이며, “내 가족에게 권하고 싶은 우수하고 안전한 식품을 제조한다.” 가 회사의 경영철학입니다. 그러기 위해 연구개발에도 꾸준히 많은 금액(매년 매출액의 5% 이상)을 투자하고 있습니다."
1248604801,(주)팜크로스,3. 다른 기업과 비교했을 때 차별성이나 장점이 있나요?,"현재 우리 회사의 경우 성장 속도가 매우 빠릅니다. 연 30% 이상을 유지하며 고속성장 중입니다. 급여 수준은 다른 회사랑 유사하지만, 회사의 장점이라 하면 인센티브제도라고 할 수 있습니다. 열심히 하는 사람에게는 그만큼 인센티브를 주시는 게 사장님의 목표이시기 때문에 성과만큼 많은 인센티브를 받으실 수 있습니다. 또한, 직원복지를 위해 많은 노력을 하는 중입니다. 내년부터는 자녀학자금&등록금, 내일채움공제 등을 진행하기 위해 계획 중입니다."
1248604801,(주)팜크로스,4. 회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,회사의 채용 절차는 필기시험이 아닌 서류 1차와 면접 2차로 이루어져 있습니다. 선호하는 인재상은 앞서 말해드렸듯이 활동경력보다는 성실성을 중요시 보는 편입니다. 적어도 5년 이상은 일을 배워야 전문가가 될 수 있다는 생각이 듭니다. 그러므로 자주 이직하지 않는 인재가 지원하였으면 좋겠습니다.
1248604801,(주)팜크로스,5. 신입 평균 급여 수준 및 인사 제도 현황에 대해 알 수 있나요?,"급여 수준은 다른 회사들과 비슷한 수준이지만, ㈜팜크로스의 경우는 입사 초기의 연봉은 비슷한 수준이지만 매년 성과 및 능력에 따라 개인별 연봉상승 수준이 개인별로 차이가 큽니다. 매년 대표님과 연봉협상을 하기에 신입임에도 불구하고 열심히 한다면 직급이 높은 사람들보다도 신입이 더 많이 받을 수도 있습니다."
1248604801,(주)팜크로스,6. 주요 복리후생은 어떻게 되나요?,"중식비 제공, 학비지원금, 해마다 매출에 따른 인센티브제도, 구내식당, 장기근속 포상 등이 있으며 종종 직원들 단체로 해외여행을 다녀온 경험도 있습니다."
1248604801,(주)팜크로스,7. 기업의 전반적인 근무 환경(조직 문화 및 근무 분위기)은 어떻다고 생각하시나요?,"주 5일 근무에 오전 9시에 출근하며 오후 6시에 퇴근을 원칙으로 하고 있습니다. 또한, 회식문화는 팀별로 제공하고 있습니다. 회사 단톡방도 운영 중이라 불만 사항이나 상담할 내용이 있다면 언제든 말할 수 있는 유연한 분위기를 형성하고 있습니다."
1248604801,(주)팜크로스,"8. ㈜팜크로스만의 차별화된 강점, 장점 등 강조하고 싶으신 점이 있나요?","우리 회사는 연 매출이 30% 이상 증가할 정도로 성장 속도가 매우 빠릅니다. 입사해서 적응한 사람들의 경우 회사 가치와 동반성장이 가능할 것으로 예측됩니다. 또한, 일을 열심히 하는 사람에게는 확실하게 인센티브를 지급하기 때문에 열정이 가득한 사람에게 적합한 회사라고 생각합니다."
1248604801,(주)팜크로스,9. 회사에 관심 있는 청년들에게 전하고 싶은 말이나 당부 사항이 있나요?,성실한 사람이 1순위입니다. ‘한번 해볼까’라는 생각으로 입사했다가 나가는 인원은 회사 차원에서도 막대한 손해입니다. 이직 경험이 많은 사람보다는 남들보다 더 열심히 할 사람과 함께 회사를 이끌어 가고 싶습니다.
1248604801,(주)팜크로스,,"동 탐방기는 청년친화강소기업 서포터즈가 기업 방문 후 작성한 내용입니다. 

수정사항이 있을시 2020yfsg@keis.or.kr 로 문의부탁드립니다."
1248604801,(주)팜크로스,1. 회사의 주력 분야 등 간단한 회사 소개를 해주실 수 있나요?,"㈜팜크로스는 바이오 분사로서 건강기능 식품 분야를 전문적으로 진행하고 있습니다. 주로 OEM 방식으로 유통을 진행하고 있습니다. 여기서 OEM 방식이란 ‘주문위탁생산’ 또는 ‘주문자상표부착생산’을 뜻합니다. 회사는 2003년 경기도 화성시에서 최초로 설립하였으며, 2013년도에 강원도 춘천으로 자사 공장을 이전하였습니다. 매출의 경우는 연 30% 이상씩 꾸준히 성장하고 있으며, 직원도 14명으로 시작하여 현재는 64명이 같이 종사하고 있습니다."
1248604801,(주)팜크로스,2. 회사의 장기적인 목표나 경영 철학은 무엇인가요?,"회사의 장기적인 목표로는 건강기능 식품소재 원료 개발부터 완제품까지 제조하는 것이며, “내 가족에게 권하고 싶은 우수하고 안전한 식품을 제조한다.” 가 회사의 경영철학입니다. 그러기 위해 연구개발에도 꾸준히 많은 금액(매년 매출액의 5% 이상)을 투자하고 있습니다."
1248604801,(주)팜크로스,3. 다른 기업과 비교했을 때 차별성이나 장점이 있나요?,"현재 우리 회사의 경우 성장 속도가 매우 빠릅니다. 연 30% 이상을 유지하며 고속성장 중입니다. 급여 수준은 다른 회사랑 유사하지만, 회사의 장점이라 하면 인센티브제도라고 할 수 있습니다. 열심히 하는 사람에게는 그만큼 인센티브를 주시는 게 사장님의 목표이시기 때문에 성과만큼 많은 인센티브를 받으실 수 있습니다. 또한, 직원복지를 위해 많은 노력을 하는 중입니다. 내년부터는 자녀학자금&등록금, 내일채움공제 등을 진행하기 위해 계획 중입니다."
1248604801,(주)팜크로스,4. 회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,회사의 채용 절차는 필기시험이 아닌 서류 1차와 면접 2차로 이루어져 있습니다. 선호하는 인재상은 앞서 말해드렸듯이 활동경력보다는 성실성을 중요시 보는 편입니다. 적어도 5년 이상은 일을 배워야 전문가가 될 수 있다는 생각이 듭니다. 그러므로 자주 이직하지 않는 인재가 지원하였으면 좋겠습니다.
1248604801,(주)팜크로스,5. 신입 평균 급여 수준 및 인사 제도 현황에 대해 알 수 있나요?,"급여 수준은 다른 회사들과 비슷한 수준이지만, ㈜팜크로스의 경우는 입사 초기의 연봉은 비슷한 수준이지만 매년 성과 및 능력에 따라 개인별 연봉상승 수준이 개인별로 차이가 큽니다. 매년 대표님과 연봉협상을 하기에 신입임에도 불구하고 열심히 한다면 직급이 높은 사람들보다도 신입이 더 많이 받을 수도 있습니다."
1248604801,(주)팜크로스,6. 주요 복리후생은 어떻게 되나요?,"중식비 제공, 학비지원금, 해마다 매출에 따른 인센티브제도, 구내식당, 장기근속 포상 등이 있으며 종종 직원들 단체로 해외여행을 다녀온 경험도 있습니다."
1248604801,(주)팜크로스,7. 기업의 전반적인 근무 환경(조직 문화 및 근무 분위기)은 어떻다고 생각하시나요?,"주 5일 근무에 오전 9시에 출근하며 오후 6시에 퇴근을 원칙으로 하고 있습니다. 또한, 회식문화는 팀별로 제공하고 있습니다. 회사 단톡방도 운영 중이라 불만 사항이나 상담할 내용이 있다면 언제든 말할 수 있는 유연한 분위기를 형성하고 있습니다."
1248604801,(주)팜크로스,"8. ㈜팜크로스만의 차별화된 강점, 장점 등 강조하고 싶으신 점이 있나요?","우리 회사는 연 매출이 30% 이상 증가할 정도로 성장 속도가 매우 빠릅니다. 입사해서 적응한 사람들의 경우 회사 가치와 동반성장이 가능할 것으로 예측됩니다. 또한, 일을 열심히 하는 사람에게는 확실하게 인센티브를 지급하기 때문에 열정이 가득한 사람에게 적합한 회사라고 생각합니다."
1248604801,(주)팜크로스,9. 회사에 관심 있는 청년들에게 전하고 싶은 말이나 당부 사항이 있나요?,성실한 사람이 1순위입니다. ‘한번 해볼까’라는 생각으로 입사했다가 나가는 인원은 회사 차원에서도 막대한 손해입니다. 이직 경험이 많은 사람보다는 남들보다 더 열심히 할 사람과 함께 회사를 이끌어 가고 싶습니다.
1248604801,(주)팜크로스,,"동 탐방기는 청년친화강소기업 서포터즈가 기업 방문 후 작성한 내용입니다. 

수정사항이 있을시 2020yfsg@keis.or.kr 로 문의부탁드립니다."
1248618625,(주)케이에스시스템,1-1. KS시스템은 어떤 기업인가요?,"저희 KS 시스템은 크게 방산 사업, 반도체 가공 사업으로 나눠집니다. 두 사업을 같이 작업을 하기도 하지만 주로 방산 쪽은 군에 납품하는 사업을 하고 가공 쪽은 주로 수출을 많이 합니다."
1248618625,(주)케이에스시스템,1-2. KS시스템의 장기적인 목표나 경영철학은 무엇인가요?,"글로벌 핵심 기술력 선점으로 세계시장을 선도하는 기업이 되는 장기적인 목표를 가지고 있습니다. “건강한 자신, 건강한 가정, 건강한 직장”이라는 회사의 사훈으로 더불어 꿈을 실현하는 행복한 회사로 가는 것이 사장님의 경영 철학입니다."
1248618625,(주)케이에스시스템,1-3. 앞으로 회사의 발전 가능성이 어떻게 되는지?,"현재 우리 회사는 기술 연구소를 가지고 있어 방산 분야는 특화된 설계, 해석, 제작 전문 업체로서 지휘 통제, 전자전, 통신용 Shelter 연구개발, 생산과 운용 장비용 Console & Cabinet 및 정밀가공품 개별 생산 등 앞으로 생산과 개발을 하면서 성장할 가능성을 가지고 있습니다.

 반도체 장비 분야는 올해 글로벌 업체에 납품의 수출이 늘어가고 있는 상황으로 앞으로 지속적인 발전 가능성을 가지고 있습니다."
1248618625,(주)케이에스시스템,1-4. 회사 운영체계와 부서 체계가 어떻게 되나요?,"방산 쪽과 반도체 쪽이 있고 따로 생산본부가 두 군데가 있습니다. 
사업 부서와 연구소는 과거 같이 있다가 거래처와 커뮤니케이션 편리성을 위해 광교에 이사하였습니다. 
부서 체계는 현재 마케팅부서는 따로 없고 사업 부서 안에 국내 사업과 해외 사업을 담당하는 부서가 따로 있습니다."
1248618625,(주)케이에스시스템,1-5. 타회사와 비교했을 때 KS시스템의 특징은 무엇인가요?,"가족적인 분위기로 사장님께서 가장 강조하는 것은 직원들과의 소통입니다. 우리 회사는 매월 월례조회를 합니다. 현재 코로나 때문에 못 하고 있지만 매월 1일 모든 직원이 나와 국민 의례로 시작을 하여 회사의 매출 자료를 공개하기도 하고 직원들과 소통을 하는 것이 다른 회사와 차별화된 우리 회사의 특징이라고 생각합니다. 또, 회사의 부채가 낮고 방산 분야 군수 물자들의 납부처도 안정적이기에 내실이 튼튼한 회사로 자금 걱정이 없는 편입니다."
1248618625,(주)케이에스시스템,1-6. 병역특례로 현재 몇 명 정도 근무를 하고있나요?,현재 6명 이상 병역 특례로 근무를 하고 있습니다. 기술을 배우면서 병역을 쌓고 있습니다.
1248618625,(주)케이에스시스템,2-1. 채용절차 및 선호하는 인재상은 어떻게 되나요?,"사람인, 워크넷 같은 대외적인 공고로 서류 검토 후 면접을 진행하게 됩니다. 우리 회사는 채용의 결정 기간이 짧아서 면접 후 KS 시스템에 입사하게 됩니다. 

선호하는 인재상은 열정적으로 일하는 분, 협업이 가능한 분, 자신의 분야에 전문성을 가진 분들입니다."
1248618625,(주)케이에스시스템,"2-2. 서류전형에서 예를 들면, 대외활동, 자격증, 어학능력, 학점 등 우선 순위로 보는 기준이 있을까요?","신입의 경우 대학교에서 활동한 것들을 가장 먼저 보고 서류전형 때 자기소개서를 첨부하기 때문에 자기소개 내용을 중점적으로 보는 편입니다. 또한, 성실도를 판단하기 위해 성적도 보게 되는 것 같습니다."
